ase_id,chr,strand,out_donor,out_acceptor,in_junction
12@-@57070820^57064739-@57070674^57069306-57069234^57064739-,12,-,57070820^,57064739-,57070674^57069306-57069234^57064739-
12@-@57107659^57107314-@57107605^57107314-,12,-,57107659^,57107314-,57107605^57107314-
12@-@57110077^57108299-@57109941^57108299-,12,-,57110077^,57108299-,57109941^57108299-
12@-@47796215^47795767-@47796207^47796016-47795906^47795767-,12,-,47796215^,47795767-,47796207^47796016-47795906^47795767-
12@-@47796215^47795767-@47796207^47795767-,12,-,47796215^,47795767-,47796207^47795767-
12@-@47785752^47785471-@47785711^47785471-,12,-,47785752^,47785471-,47785711^47785471-
12@-@47878968^47865177-@47878816^47865177-,12,-,47878968^,47865177-,47878816^47865177-
12@+@47963633^47964209-@47963704^47964209-,12,+,47963633^,47964209-,47963704^47964209-
12@+@47966172^47966683-@47966229^47966683-,12,+,47966172^,47966683-,47966229^47966683-
12@+@47965345^47966683-@47966229^47966683-,12,+,47965345^,47966683-,47966229^47966683-
12@+@47965345^47968133-@47966229^47966683-47966732^47967208-47967261^47968133-,12,+,47965345^,47968133-,47966229^47966683-47966732^47967208-47967261^47968133-
12@+@47964423^47968133-@47964462^47966683-47966732^47967208-47967261^47968133-,12,+,47964423^,47968133-,47964462^47966683-47966732^47967208-47967261^47968133-
12@-@47982107^47981829-@47981945^47981829-,12,-,47982107^,47981829-,47981945^47981829-
12@+@123590449^123596605-@123590492^123596605-,12,+,123590449^,123596605-,123590492^123596605-
12@+@123605981^123606073-@123605994^123606073-,12,+,123605981^,123606073-,123605994^123606073-
12@+@27664437^27667166-@27664446^27667166-,12,+,27664437^,27667166-,27664446^27667166-
12@-@88136647^88131218-@88136643^88131218-,12,-,88136647^,88131218-,88136643^88131218-
12@-@88120118^88118743-@88120114^88118743-,12,-,88120118^,88118743-,88120114^88118743-
12@-@88120118^88118743-@88120114^88119150-88119021^88118743-,12,-,88120118^,88118743-,88120114^88119150-88119021^88118743-
12@-@108549137^108547991-@108549088^108547991-,12,-,108549137^,108547991-,108549088^108547991-
12@-@108538945^108538203-@108538934^108538203-,12,-,108538945^,108538203-,108538934^108538203-
12@+@108567743^108568831-@108567757^108568831-,12,+,108567743^,108568831-,108567757^108568831-
12@-@108594337^108592397-@108594164^108592397-,12,-,108594337^,108592397-,108594164^108592397-
12@+@108634422^108640874-@108634629^108640874-,12,+,108634422^,108640874-,108634629^108640874-
12@+@53034709^53037409-@53034724^53037409-,12,+,53034709^,53037409-,53034724^53037409-
12@+@20750792^20752306-@20750895^20752306-,12,+,20750792^,20752306-,20750895^20752306-
12@-@39322668^39320013-@39321348^39320013-,12,-,39322668^,39320013-,39321348^39320013-
12@-@39311417^39309766-@39311415^39309766-,12,-,39311417^,39309766-,39311415^39309766-
12@-@44774762^44714741-@44774747^44714741-,12,-,44774762^,44714741-,44774747^44714741-
12@+@69800332^69801609-@69800337^69801609-,12,+,69800332^,69801609-,69800337^69801609-
12@-@7433374^7432736-@7433344^7432736-,12,-,7433374^,7432736-,7433344^7432736-
12@-@7368087^7367331-@7368058^7367331-,12,-,7368087^,7367331-,7368058^7367331-
12@+@113221583^113226728-@113221626^113226728-,12,+,113221583^,113226728-,113221626^113226728-
12@+@49954319^49954630-@49954445^49954630-,12,+,49954319^,49954630-,49954445^49954630-
12@-@118036385^118035324-@118036338^118035324-,12,-,118036385^,118035324-,118036338^118035324-
12@-@25161113^25158563-@25161077^25158563-,12,-,25161113^,25158563-,25161077^25158563-
12@-@25161113^25155412-@25161077^25158563-25158472^25155412-,12,-,25161113^,25155412-,25161077^25158563-25158472^25155412-
12@-@25119159^25114870-@25119145^25114870-,12,-,25119159^,25114870-,25119145^25114870-
12@+@25203823^25203920-@25203832^25203920-,12,+,25203823^,25203920-,25203832^25203920-
12@+@109477776^109481637-@109478109^109481637-,12,+,109477776^,109481637-,109478109^109481637-
12@-@122521385^122519029-@122521296^122519029-,12,-,122521385^,122519029-,122521296^122519029-
12@-@122517231^122515227-@122517227^122515227-,12,-,122517231^,122515227-,122517227^122515227-
12@+@122781294^122797307-@122781330^122785719-122785820^122788758-122788929^122792020-122792121^122797307-,12,+,122781294^,122797307-,122781330^122785719-122785820^122788758-122788929^122792020-122792121^122797307-
12@+@51889482^51890584-@51889512^51890584-,12,+,51889482^,51890584-,51889512^51890584-
12@+@51889482^51890584-@51889512^51890427-51890489^51890584-,12,+,51889482^,51890584-,51889512^51890427-51890489^51890584-
12@+@52011141^52013687-@52011207^52013687-,12,+,52011141^,52013687-,52011207^52013687-
12@+@52051568^52054327-@52051572^52052500-52052645^52054327-,12,+,52051568^,52054327-,52051572^52052500-52052645^52054327-
12@+@52054651^52056030-@52055204^52056030-,12,+,52054651^,52056030-,52055204^52056030-
12@+@57550400^57563439-@57550791^57563439-,12,+,57550400^,57563439-,57550791^57563439-
12@+@57572624^57575084-@57572726^57575084-,12,+,57572624^,57575084-,57572726^57575084-
12@+@57578330^57580956-@57578342^57580956-,12,+,57578330^,57580956-,57578342^57580956-
12@+@57578330^57580956-@57578342^57579186-57579206^57580956-,12,+,57578330^,57580956-,57578342^57579186-57579206^57580956-
12@+@57582629^57584218-@57583215^57584218-,12,+,57582629^,57584218-,57583215^57584218-
12@+@57625318^57625410-@57625330^57625410-,12,+,57625318^,57625410-,57625330^57625410-
12@+@57625688^57625998-@57625752^57625998-,12,+,57625688^,57625998-,57625752^57625998-
12@-@6362068^6355880-@6362051^6355880-,12,-,6362068^,6355880-,6362051^6355880-
12@-@6362068^6355880-@6362051^6355880-,12,-,6362068^,6355880-,6362051^6355880-
12@+@6452150^6453067-@6452312^6453067-,12,+,6452150^,6453067-,6452312^6453067-
12@+@53268847^53269024-@53268928^53269024-,12,+,53268847^,53269024-,53268928^53269024-
12@+@53296467^53297850-@53296551^53297850-,12,+,53296467^,53297850-,53296551^53297850-
12@+@53295941^53297850-@53296275^53297850-,12,+,53295941^,53297850-,53296275^53297850-
12@+@53303172^53305908-@53303193^53305908-,12,+,53303172^,53305908-,53303193^53305908-
12@-@53315727^53315140-@53315335^53315140-,12,-,53315727^,53315140-,53315335^53315140-
12@+@53425487^53425689-@53425573^53425689-,12,+,53425487^,53425689-,53425573^53425689-
12@+@54348039^54350476-@54348051^54349620-54349658^54350476-,12,+,54348039^,54350476-,54348051^54349620-54349658^54350476-
12@-@6493717^6492467-@6493459^6492972-6492862^6492467-,12,-,6493717^,6492467-,6493459^6492972-6492862^6492467-
12@+@6534861^6536494-@6534991^6536494-,12,+,6534861^,6536494-,6534991^6536494-
12@+@6536790^6536920-@6536817^6536920-,12,+,6536790^,6536920-,6536817^6536920-
12@-@6583198^6583113-@6583196^6583113-,12,-,6583198^,6583113-,6583196^6583113-
12@-@6581044^6578917-@6581038^6578917-,12,-,6581044^,6578917-,6581038^6578917-
12@-@6573074^6571032-@6573071^6571032-,12,-,6573074^,6571032-,6573071^6571032-
12@-@6587712^6587559-@6587707^6587559-,12,-,6587712^,6587559-,6587707^6587559-
12@-@6587712^6587559-@6587661^6587559-,12,-,6587712^,6587559-,6587661^6587559-
12@-@6587707^6587559-@6587661^6587559-,12,-,6587707^,6587559-,6587661^6587559-
12@-@6583198^6583113-@6583196^6583113-,12,-,6583198^,6583113-,6583196^6583113-
12@-@6581044^6578917-@6581038^6578917-,12,-,6581044^,6578917-,6581038^6578917-
12@-@6578409^6578117-@6578338^6578117-,12,-,6578409^,6578117-,6578338^6578117-
12@-@6573074^6571032-@6573071^6571032-,12,-,6573074^,6571032-,6573071^6571032-
12@-@42324068^42322446-@42324019^42322446-,12,-,42324068^,42322446-,42324019^42322446-
12@-@119784960^119784051-@119784189^119784051-,12,-,119784960^,119784051-,119784189^119784051-
12@-@119775786^119772910-@119775775^119772910-,12,-,119775786^,119772910-,119775775^119772910-
12@-@6750177^6750007-@6750145^6750007-,12,-,6750177^,6750007-,6750145^6750007-
12@-@6969507^6968587-@6969498^6968587-,12,-,6969507^,6968587-,6969498^6968587-
12@-@6970196^6966500-@6968411^6968021-6967892^6967779-6967171^6966500-,12,-,6970196^,6966500-,6968411^6968021-6967892^6967779-6967171^6966500-
12@+@70327700^70329423-@70327715^70329423-,12,+,70327700^,70329423-,70327715^70329423-
12@+@70344228^70346180-@70344239^70346180-,12,+,70344228^,70346180-,70344239^70346180-
12@+@70344228^70353829-@70344239^70346180-70346324^70353829-,12,+,70344228^,70353829-,70344239^70346180-70346324^70353829-
12@+@54281941^54282090-@54281945^54282090-,12,+,54281941^,54282090-,54281945^54282090-
12@+@54281502^54282090-@54281941^54282090-,12,+,54281502^,54282090-,54281941^54282090-
12@+@54282662^54282800-@54282665^54282800-,12,+,54282662^,54282800-,54282665^54282800-
12@+@54282486^54282800-@54282665^54282800-,12,+,54282486^,54282800-,54282665^54282800-
12@+@54282138^54282800-@54282300^54282394-54282665^54282800-,12,+,54282138^,54282800-,54282300^54282394-54282665^54282800-
12@+@54282138^54282800-@54282300^54282394-54282486^54282573-54282665^54282800-,12,+,54282138^,54282800-,54282300^54282394-54282486^54282573-54282665^54282800-
12@+@54282138^54282800-@54282300^54282394-54282486^54282573-54282662^54282800-,12,+,54282138^,54282800-,54282300^54282394-54282486^54282573-54282662^54282800-
12@+@54282874^54283079-@54282932^54283079-,12,+,54282874^,54283079-,54282932^54283079-
12@+@54282486^54283079-@54282665^54282800-54282874^54283079-,12,+,54282486^,54283079-,54282665^54282800-54282874^54283079-
12@+@54282874^54283812-@54282932^54283812-,12,+,54282874^,54283812-,54282932^54283812-
12@+@54282874^54283812-@54282932^54283079-54283234^54283812-,12,+,54282874^,54283812-,54282932^54283079-54283234^54283812-
12@+@54282665^54283812-@54282669^54282843-54282874^54283812-,12,+,54282665^,54283812-,54282669^54282843-54282874^54283812-
12@+@54282486^54283812-@54282874^54283812-,12,+,54282486^,54283812-,54282874^54283812-
12@+@54282486^54283812-@54282665^54282800-54282874^54283079-54283234^54283812-,12,+,54282486^,54283812-,54282665^54282800-54282874^54283079-54283234^54283812-
12@+@54283132^54283827-@54283225^54283827-,12,+,54283132^,54283827-,54283225^54283827-
12@+@54283132^54283827-@54283228^54283827-,12,+,54283132^,54283827-,54283228^54283827-
12@+@54283132^54283827-@54283234^54283827-,12,+,54283132^,54283827-,54283234^54283827-
12@+@54283225^54283827-@54283228^54283827-,12,+,54283225^,54283827-,54283228^54283827-
12@+@54283225^54283827-@54283234^54283827-,12,+,54283225^,54283827-,54283234^54283827-
12@+@54283228^54283827-@54283234^54283827-,12,+,54283228^,54283827-,54283234^54283827-
12@+@54282820^54283827-@54282823^54283827-,12,+,54282820^,54283827-,54282823^54283827-
12@+@54282823^54283827-@54282841^54283827-,12,+,54282823^,54283827-,54282841^54283827-
12@+@54282820^54283827-@54282841^54283827-,12,+,54282820^,54283827-,54282841^54283827-
12@+@54282596^54283827-@54282611^54283827-,12,+,54282596^,54283827-,54282611^54283827-
12@+@54282596^54283827-@54282641^54283827-,12,+,54282596^,54283827-,54282641^54283827-
12@+@54282596^54283827-@54282665^54283827-,12,+,54282596^,54283827-,54282665^54283827-
12@+@54282596^54283827-@54282662^54283827-,12,+,54282596^,54283827-,54282662^54283827-
12@+@54282611^54283827-@54282641^54283827-,12,+,54282611^,54283827-,54282641^54283827-
12@+@54282611^54283827-@54282665^54283827-,12,+,54282611^,54283827-,54282665^54283827-
12@+@54282611^54283827-@54282662^54283827-,12,+,54282611^,54283827-,54282662^54283827-
12@+@54282641^54283827-@54282665^54283827-,12,+,54282641^,54283827-,54282665^54283827-
12@+@54282641^54283827-@54282662^54283827-,12,+,54282641^,54283827-,54282662^54283827-
12@+@54282662^54283827-@54282665^54283827-,12,+,54282662^,54283827-,54282665^54283827-
12@+@54281896^54283827-@54281908^54283827-,12,+,54281896^,54283827-,54281908^54283827-
12@+@54281908^54283827-@54281941^54282090-54282300^54282394-54282486^54282573-54282596^54283827-,12,+,54281908^,54283827-,54281941^54282090-54282300^54282394-54282486^54282573-54282596^54283827-
12@+@54281896^54283827-@54281941^54282090-54282300^54282394-54282486^54282573-54282596^54283827-,12,+,54281896^,54283827-,54281941^54282090-54282300^54282394-54282486^54282573-54282596^54283827-
12@+@54283162^54284258-@54283234^54284258-,12,+,54283162^,54284258-,54283234^54284258-
12@+@54283162^54284258-@54283234^54283892-54283967^54284258-,12,+,54283162^,54284258-,54283234^54283892-54283967^54284258-
12@+@54283162^54284258-@54283234^54283812-54283967^54284258-,12,+,54283162^,54284258-,54283234^54283812-54283967^54284258-
12@+@54282874^54284258-@54282932^54283812-54283967^54284258-,12,+,54282874^,54284258-,54282932^54283812-54283967^54284258-
12@+@54286282^54286662-@54286286^54286662-,12,+,54286282^,54286662-,54286286^54286662-
12@+@54284317^54286662-@54284321^54286662-,12,+,54284317^,54286662-,54284321^54286662-
12@+@54284317^54286953-@54284321^54286662-54286732^54286953-,12,+,54284317^,54286953-,54284321^54286662-54286732^54286953-
12@+@54284317^54286953-@54284321^54286666-54286732^54286953-,12,+,54284317^,54286953-,54284321^54286666-54286732^54286953-
12@-@64222162^64215963-@64222003^64215963-,12,-,64222162^,64215963-,64222003^64215963-
12@+@64425138^64425338-@64425182^64425338-,12,+,64425138^,64425338-,64425182^64425338-
12@-@57538519^57535845-@57538483^57535845-,12,-,57538519^,57535845-,57538483^57535845-
12@-@57532784^57532643-@57532733^57532643-,12,-,57532784^,57532643-,57532733^57532643-
12@-@122209773^122208577-@122209697^122208577-,12,-,122209773^,122208577-,122209697^122208577-
12@+@6863308^6863830-@6863377^6863830-,12,+,6863308^,6863830-,6863377^6863830-
12@-@56601246^56601098-@56601180^56601098-,12,-,56601246^,56601098-,56601180^56601098-
12@-@47079147^47079065-@47079142^47079065-,12,-,47079147^,47079065-,47079142^47079065-
12@-@7730797^7729740-@7730781^7729740-,12,-,7730797^,7729740-,7730781^7729740-
12@-@81375796^81374768-@81375733^81374768-,12,-,81375796^,81374768-,81375733^81374768-
12@-@81347664^81344693-@81347533^81344693-,12,-,81347664^,81344693-,81347533^81344693-
12@+@93470505^93476954-@93470590^93476954-,12,+,93470505^,93476954-,93470590^93476954-
12@-@6849565^6849198-@6849323^6849198-,12,-,6849565^,6849198-,6849323^6849198-
12@+@64464459^64466901-@64464463^64466901-,12,+,64464459^,64466901-,64464463^64466901-
12@+@64464459^64466901-@64464463^64464573-64464657^64466901-,12,+,64464459^,64466901-,64464463^64464573-64464657^64466901-
12@+@64481956^64482981-@64482021^64482981-,12,+,64481956^,64482981-,64482021^64482981-
12@+@64481956^64484303-@64482021^64484303-,12,+,64481956^,64484303-,64482021^64484303-
12@+@64480122^64484303-@64480131^64481852-64482021^64484303-,12,+,64480122^,64484303-,64480131^64481852-64482021^64484303-
12@+@64482021^64488487-@64484499^64485455-64485513^64485926-64486017^64488487-,12,+,64482021^,64488487-,64484499^64485455-64485513^64485926-64486017^64488487-
12@+@64495604^64495704-@64495608^64495704-,12,+,64495604^,64495704-,64495608^64495704-
12@+@64495772^64496367-@64495775^64496367-,12,+,64495772^,64496367-,64495775^64496367-
12@+@64495772^64496367-@64495775^64495982-64496089^64496367-,12,+,64495772^,64496367-,64495775^64495982-64496089^64496367-
12@+@64495604^64496367-@64495608^64495704-64495775^64496367-,12,+,64495604^,64496367-,64495608^64495704-64495775^64496367-
12@+@64499144^64501330-@64499280^64501330-,12,+,64499144^,64501330-,64499280^64501330-
12@+@64497754^64501330-@64498039^64501330-,12,+,64497754^,64501330-,64498039^64501330-
12@-@65056073^65055213-@65056031^65055213-,12,-,65056073^,65055213-,65056031^65055213-
12@+@65170418^65210926-@65171118^65210926-,12,+,65170418^,65210926-,65171118^65210926-
12@-@124807766^124800242-@124807761^124800242-,12,-,124807766^,124800242-,124807761^124800242-
12@-@124807766^124787457-@124807761^124787457-,12,-,124807766^,124787457-,124807761^124787457-
12@-@124807766^124787457-@124807761^124800242-124800124^124795268-124795195^124787457-,12,-,124807766^,124787457-,124807761^124800242-124800124^124795268-124795195^124787457-
12@-@124807766^124787457-@124807761^124800242-124800124^124795268-124795195^124792427-124792186^124787457-,12,-,124807766^,124787457-,124807761^124800242-124800124^124795268-124795195^124792427-124792186^124787457-
12@-@124786441^124782811-@124786357^124782811-,12,-,124786441^,124782811-,124786357^124782811-
12@-@124786107^124778586-@124782683^124778586-,12,-,124786107^,124778586-,124782683^124778586-
12@-@124786357^124778586-@124782683^124778586-,12,-,124786357^,124778586-,124782683^124778586-
12@-@124786357^124778586-@124786107^124778586-,12,-,124786357^,124778586-,124786107^124778586-
12@+@51048371^51049034-@51048518^51049034-,12,+,51048371^,51049034-,51048518^51049034-
12@+@51048371^51049034-@51048478^51049034-,12,+,51048371^,51049034-,51048478^51049034-
12@+@51048478^51049034-@51048518^51049034-,12,+,51048478^,51049034-,51048518^51049034-
12@+@51048371^51049034-@51048478^51049034-,12,+,51048371^,51049034-,51048478^51049034-
12@+@51052207^51053778-@51052246^51053778-,12,+,51052207^,51053778-,51052246^51053778-
12@+@51052207^51055835-@51052246^51053778-51053860^51055835-,12,+,51052207^,51055835-,51052246^51053778-51053860^51055835-
12@+@51052207^51056350-@51052246^51053778-51053860^51055835-51056021^51056144-51056245^51056350-,12,+,51052207^,51056350-,51052246^51053778-51053860^51055835-51056021^51056144-51056245^51056350-
12@+@51052207^51059361-@51052246^51053778-51053860^51055835-51056021^51056144-51056245^51056350-51056502^51058032-51058128^51059361-,12,+,51052207^,51059361-,51052246^51053778-51053860^51055835-51056021^51056144-51056245^51056350-51056502^51058032-51058128^51059361-
